id,outcome_id,timestamp_signal,pair,symbol,direction,expiry,entry_price,pattern_winner,final_score,raw_pattern_score,direction_gap,regime,countertrend,n_bars_15s,n_bars_1m,n_bars_5m,score_gap,filter_penalty,nearest_support,dist_to_support_pct,nearest_resistance,dist_to_resistance_pct,level_count_sup,level_count_res,impulse_len,pullback_len,retracement_pct,confirm_ratio,lr_level_price,lr_touches,lr_fresh,lr_wick_ratio,lr_room_pct,fb_level_price,fb_side,fb_reclaim_type,fb_bars_ago,no_room_decision,opposite_level_class,dead_market,exhaustion,noisy,range_penalty,close_price,result,pnl_pct,resolved_at,source
941,,2026-03-25T18:05:25.921622,AUD/NZD OTC,#AUDNZD_otc,BUY,1m,1.17256,level_bounce,,,,RANGE,0,,,,,,1.17201,0.0469,1.174113,0.1324,4,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.17247,LOSS,-0.00768,2026-03-25T18:07:05.907337,paper
940,,2026-03-25T18:05:25.922329,KES/USD OTC,#KESUSD_otc,BUY,1m,0.007627,ema_bounce,,,,RANGE,0,,,,,,0.007586,0.5376,0.007689,0.8129,13,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.007538,LOSS,-1.16691,2026-03-25T18:07:05.907680,paper
939,,2026-03-25T18:04:36.000956,CAD/JPY OTC,#CADJPY_otc,BUY,1m,120.383,ema_bounce,,,,TRENDING_UP,0,,,,,,120.142737,0.1996,120.498,0.0955,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,120.338,LOSS,-0.03738,2026-03-25T18:06:15.883612,paper
938,,2026-03-25T18:04:36.003714,USD/CHF OTC,#USDCHF_otc,SELL,1m,0.77647,ema_bounce,,,,RANGE,0,,,,,,0.775557,0.1176,0.776737,0.0343,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.77625,WIN,0.02833,2026-03-25T18:06:15.884164,paper
937,,2026-03-25T18:04:36.000447,AED/CNY OTC,#AEDCNY_otc,SELL,1m,1.81232,ema_bounce,,,,RANGE,0,,,,,,1.81116,0.064,1.815653,0.1839,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.8102,WIN,0.11698,2026-03-25T18:06:15.883464,paper
936,,2026-03-25T18:04:35.998693,GBP/JPY OTC,#GBPJPY_otc,SELL,1m,235.334,ema_bounce,,,,RANGE,0,,,,,,234.943429,0.166,235.567,0.099,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,235.145,WIN,0.08031,2026-03-25T18:06:15.883222,paper
935,,2026-03-25T18:04:36.001946,GBP/AUD OTC,#GBPAUD_otc,SELL,1m,1.93509,level_breakout,,,,TRENDING_DOWN,0,,,,,,1.93509,0.0,1.941679,0.3405,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.93505,WIN,0.00207,2026-03-25T18:06:15.884016,paper
934,,2026-03-25T18:04:36.004822,AUD/JPY OTC,#AUDJPY_otc,SELL,1m,110.63,ema_bounce,,,,RANGE,0,,,,,,110.554524,0.0682,110.714053,0.076,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,110.639,LOSS,-0.00814,2026-03-25T18:06:15.885118,paper
933,,2026-03-25T18:04:36.001593,EUR/CHF OTC,#EURCHF_otc,BUY,1m,0.93324,level_breakout,,,,TRENDING_UP,0,,,,,,0.928188,0.5414,0.93398,0.0793,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.93237,LOSS,-0.09322,2026-03-25T18:06:15.883799,paper
932,,2026-03-25T18:04:36.004334,EUR/GBP OTC,#EURGBP_otc,SELL,1m,0.87475,ema_bounce,,,,TRENDING_DOWN,0,,,,,,0.8745,0.0286,0.877968,0.3679,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.87482,LOSS,-0.008,2026-03-25T18:06:15.884941,paper
